Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2023-05901,2023-01-20,2023-01-24,First Class,Lori Franco,Corporate,Kansas City,Missouri,Central,Furniture,Furnishings,Whiteboard 48x36,925.85,9,0.15,-70.87
ORD-2023-06685,2023-01-20,2023-01-22,First Class,Carol Torres,Consumer,San Francisco,California,West,Technology,Accessories,USB-C Hub 10-in-1,69.0,2,0.2,11.59
ORD-2023-08311,2023-01-20,2023-01-23,Second Class,Charles Rice,Corporate,Indianapolis,Indiana,Central,Technology,Laptops,HP Spectre x360,4087.84,4,0.0,521.51
ORD-2023-08692,2023-01-21,2023-01-26,Standard Class,Daniel Munoz,Consumer,Memphis,Tennessee,South,Office Supplies,Paper,Legal Pads 12-Pack,184.65,8,0.1,80.42
ORD-2023-03050,2023-01-21,2023-01-24,Second Class,Bianca Chavez,Corporate,Columbus,Ohio,Central,Technology,Laptops,MacBook Air M3,4410.1,4,0.2,924.41
ORD-2023-02335,2023-01-22,2023-01-25,Standard Class,Scott Stewart,Corporate,New Orleans,Louisiana,South,Furniture,Chairs,Task Chair Standard,136.21,1,0.15,13.5
ORD-2023-08585,2023-01-22,2023-01-27,Standard Class,Tara Lloyd,Consumer,Houston,Texas,Central,Office Supplies,Art Supplies,Pencil Set Mechanical,45.96,3,0.05,12.73
ORD-2023-04004,2023-01-22,2023-01-25,Standard Class,William Austin,Home Office,Birmingham,Alabama,South,Furniture,Furnishings,Desk Lamp LED,144.79,3,0.25,-14.76
ORD-2023-04255,2023-01-22,2023-01-25,Standard Class,Teresa Young,Corporate,Los Angeles,California,West,Technology,Laptops,HP Spectre x360,2730.38,4,0.3,209.75
ORD-2023-00835,2023-01-22,2023-01-26,First Class,Bonnie Santos,Corporate,Salt Lake City,Utah,West,Furniture,Tables,Corner Desk L-Shape,700.7,2,0.0,-31.53
ORD-2023-09476,2023-01-22,2023-01-27,First Class,James Jenkins,Consumer,San Diego,California,West,Technology,Accessories,AirPods Pro,648.01,3,0.2,137.38
ORD-2023-02049,2023-01-22,2023-01-29,Standard Class,Matthew Watkins,Corporate,Louisville,Kentucky,South,Office Supplies,Storage,Storage Boxes 12-Pack,57.6,2,0.05,10.89
ORD-2023-07814,2023-01-22,2023-01-27,Standard Class,Jeffrey Robertson,Consumer,Houston,Texas,Central,Office Supplies,Storage,Tape Dispenser Heavy,87.66,6,0.1,16.37
ORD-2023-01136,2023-01-22,2023-01-26,Standard Class,James Howard,Consumer,New Orleans,Louisiana,South,Office Supplies,Storage,Drawer Organizer,78.43,5,0.3,26.08
ORD-2023-02909,2023-01-22,2023-01-27,Standard Class,Kim Underwood,Consumer,Boston,Massachusetts,East,Office Supplies,Binders,3-Ring Binder Set,50.38,2,0.0,12.92
ORD-2023-09408,2023-01-22,2023-01-27,First Class,Michael Hanson,Consumer,Portland,Oregon,West,Furniture,Tables,Compact Writing Desk,552.58,2,0.0,135.38
ORD-2023-04568,2023-01-22,2023-01-28,Standard Class,Kenneth Williams,Consumer,Boston,Massachusetts,East,Office Supplies,Paper,Copy Paper 5000 Sheets,45.65,1,0.0,17.26
ORD-2023-01008,2023-01-22,2023-01-28,Standard Class,Jennifer Nichols,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,Storage Boxes 12-Pack,66.87,3,0.3,11.48
ORD-2023-01674,2023-01-22,2023-01-26,Second Class,April Randolph,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Executive Leather Chair,968.88,2,0.0,-26.37
ORD-2023-07860,2023-01-23,2023-01-26,Second Class,James Patterson,Home Office,Las Vegas,Nevada,West,Furniture,Tables,Corner Desk L-Shape,1859.2,6,0.25,-15.48
ORD-2023-09056,2023-01-23,2023-01-27,First Class,Joshua Scott,Consumer,Houston,Texas,Central,Furniture,Furnishings,Filing Cabinet 3-Drawer,361.44,2,0.0,36.06
ORD-2023-09117,2023-01-23,2023-01-25,Second Class,Denise Reynolds,Consumer,Washington,District of Columbia,East,Technology,Laptops,Dell XPS 15,7694.06,9,0.3,63.03
ORD-2023-06307,2023-01-23,2023-01-25,First Class,John Hernandez,Consumer,Portland,Oregon,West,Office Supplies,Art Supplies,Highlighter 12-Pack,30.89,2,0.0,12.61
ORD-2023-03903,2023-01-23,2023-01-25,Standard Class,Lisa Bridges,Consumer,Indianapolis,Indiana,Central,Office Supplies,Paper,Copy Paper 5000 Sheets,288.75,8,0.15,101.84
ORD-2023-07822,2023-01-23,2023-01-26,Second Class,Karen Hernandez,Consumer,Portland,Oregon,West,Furniture,Tables,Standing Desk Electric,3163.59,6,0.05,647.93
ORD-2023-07115,2023-01-23,2023-01-26,First Class,Mrs. Miranda Johnston,Corporate,San Diego,California,West,Furniture,Chairs,Ergonomic Mesh Chair,891.64,3,0.0,62.82
ORD-2023-02478,2023-01-24,2023-01-29,Second Class,Yolanda Murillo,Consumer,Sacramento,California,West,Furniture,Bookcases,Floating Wall Shelf Set,264.01,4,0.2,-4.41
ORD-2023-05500,2023-01-24,2023-01-29,First Class,Michael Lambert,Home Office,Sacramento,California,West,Office Supplies,Binders,Report Covers 25-Pack,75.9,5,0.05,30.77
ORD-2023-02904,2023-01-24,2023-01-27,First Class,Zachary White,Corporate,Tampa,Florida,South,Technology,Accessories,USB-C Hub 10-in-1,320.96,7,0.0,41.92
ORD-2023-01968,2023-01-25,2023-01-29,Same Day,Francisco Johns,Consumer,Jacksonville,Florida,East,Furniture,Chairs,Task Chair Standard,780.21,6,0.2,88.79
ORD-2023-00831,2023-01-25,2023-02-01,Standard Class,Mr. Michael Williams,Consumer,Raleigh,North Carolina,South,Furniture,Tables,Compact Writing Desk,1301.3,6,0.0,-42.96
ORD-2023-04353,2023-01-25,2023-01-30,Standard Class,Wesley Henry,Corporate,Sacramento,California,West,Technology,Phones,iPhone 15 Pro,964.37,1,0.0,317.8
ORD-2023-04192,2023-01-25,2023-01-31,Standard Class,Anita Chapman,Consumer,Columbus,Ohio,Central,Furniture,Chairs,Task Chair Standard,835.92,5,0.0,-23.03
ORD-2023-05134,2023-01-25,2023-01-29,Standard Class,Sierra Moses,Consumer,Miami,Florida,East,Technology,Phones,iPhone 15 Pro,3295.16,3,0.0,935.42
ORD-2023-01755,2023-01-25,2023-01-28,Standard Class,Jonathan York,Corporate,Washington,District of Columbia,East,Office Supplies,Art Supplies,Highlighter 12-Pack,23.04,3,0.4,2.22
ORD-2023-09032,2023-01-25,2023-01-27,Standard Class,Michael Huerta,Consumer,San Diego,California,West,Furniture,Furnishings,Desk Organizer Set,21.05,1,0.4,0.2
ORD-2023-09146,2023-01-25,2023-01-30,Standard Class,Christine Carr,Corporate,Las Vegas,Nevada,West,Office Supplies,Binders,Presentation Binder,15.07,1,0.2,3.14
ORD-2023-08772,2023-01-25,2023-01-29,Second Class,David Owen,Consumer,Boston,Massachusetts,East,Technology,Phones,Google Pixel 8,1870.79,3,0.2,376.13
ORD-2023-05212,2023-01-25,2023-02-01,Standard Class,Grace Green,Corporate,Minneapolis,Minnesota,Central,Office Supplies,Paper,Sticky Notes Bulk Pack,23.84,2,0.3,4.51
ORD-2023-05839,2023-01-25,2023-01-30,First Class,Matthew Leonard,Consumer,Milwaukee,Wisconsin,Central,Office Supplies,Binders,3-Ring Binder Set,24.57,1,0.0,7.95
ORD-2023-00643,2023-01-25,2023-01-29,Second Class,Joshua Rice,Corporate,Richmond,Virginia,East,Furniture,Bookcases,5-Shelf Bookcase Oak,498.55,3,0.0,37.76
ORD-2023-01138,2023-01-26,2023-02-01,Standard Class,Bianca Knapp,Consumer,Detroit,Michigan,Central,Technology,Phones,iPhone 15 Pro,1979.1,2,0.0,493.94
ORD-2023-04546,2023-01-26,2023-01-30,First Class,Dillon Case,Consumer,New Orleans,Louisiana,South,Technology,Accessories,Webcam HD 1080p,708.75,11,0.1,92.26
ORD-2023-00759,2023-01-26,2023-01-29,Same Day,Heather Woodard,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Google Pixel 8,3489.0,7,0.25,449.27
ORD-2023-07335,2023-01-26,2023-01-27,Standard Class,Samantha Douglas,Consumer,Washington,District of Columbia,East,Technology,Accessories,Webcam HD 1080p,475.51,7,0.1,84.8
ORD-2023-08631,2023-01-26,2023-01-29,Same Day,Joshua Myers,Corporate,Charlotte,North Carolina,East,Office Supplies,Storage,Tape Dispenser Heavy,13.91,1,0.25,2.04
ORD-2023-00343,2023-01-26,2023-01-29,Standard Class,Anthony Harmon,Home Office,Jacksonville,Florida,East,Office Supplies,Art Supplies,Pencil Set Mechanical,16.7,1,0.0,6.23
ORD-2023-00100,2023-01-26,2023-01-28,Standard Class,Stephen Mckee,Consumer,Dallas,Texas,Central,Office Supplies,Storage,Storage Boxes 12-Pack,131.12,4,0.0,26.75
ORD-2023-00560,2023-01-27,2023-02-03,First Class,Louis Martin,Home Office,Austin,Texas,South,Office Supplies,Art Supplies,Marker Set 24-Color,45.4,2,0.15,14.07
ORD-2023-03519,2023-01-27,2023-01-29,Standard Class,Robert Savage,Consumer,Seattle,Washington,West,Office Supplies,Binders,Expanding File Folder,105.17,9,0.0,49.89
ORD-2023-09245,2023-01-27,2023-02-01,First Class,Jennifer Torres,Corporate,Boston,Massachusetts,East,Furniture,Furnishings,Whiteboard 48x36,90.6,1,0.2,2.48
ORD-2023-09569,2023-01-27,2023-01-31,Same Day,Alicia Hill,Home Office,Seattle,Washington,West,Technology,Phones,Samsung Galaxy S24,3090.98,4,0.05,923.65
ORD-2023-01483,2023-01-27,2023-01-31,First Class,Kenneth Huff,Home Office,Seattle,Washington,West,Furniture,Furnishings,Filing Cabinet 3-Drawer,186.12,1,0.1,24.76
ORD-2023-00949,2023-01-27,2023-01-31,Standard Class,Robert Stark,Home Office,Baltimore,Maryland,East,Office Supplies,Art Supplies,Highlighter 12-Pack,14.32,1,0.05,5.77
ORD-2023-02622,2023-01-27,2023-02-03,Same Day,Carolyn Brooks,Corporate,New York,New York,East,Technology,Monitors,"ASUS ProArt 27""",1404.79,2,0.0,411.68
ORD-2023-06721,2023-01-27,2023-01-31,Standard Class,Brett Bailey,Consumer,New Orleans,Louisiana,South,Furniture,Chairs,Standing Desk Stool,713.98,4,0.2,56.98
ORD-2023-01224,2023-01-27,2023-01-31,First Class,Robert Griffin,Home Office,Louisville,Kentucky,South,Technology,Laptops,MacBook Air M3,8073.89,7,0.05,2460.6
ORD-2023-01375,2023-01-28,2023-01-30,Standard Class,William Moon IV,Corporate,Indianapolis,Indiana,Central,Furniture,Bookcases,Floating Wall Shelf Set,172.11,2,0.0,29.69
ORD-2023-06043,2023-01-28,2023-02-01,Second Class,Taylor Tran,Corporate,Baltimore,Maryland,East,Office Supplies,Storage,Label Maker Pro,205.87,4,0.0,65.36
ORD-2023-03388,2023-01-28,2023-01-31,Same Day,Michelle Wilson,Consumer,Denver,Colorado,West,Furniture,Bookcases,Floating Wall Shelf Set,1115.77,13,0.05,148.76
ORD-2023-02431,2023-01-28,2023-02-02,Standard Class,Lisa Barnes,Home Office,Las Vegas,Nevada,West,Furniture,Bookcases,Metal Storage Shelf,483.72,4,0.0,116.41
ORD-2023-08180,2023-01-28,2023-02-03,Standard Class,Gregory Smith,Home Office,Kansas City,Missouri,Central,Office Supplies,Paper,Legal Pads 12-Pack,285.19,11,0.0,86.51
ORD-2023-01300,2023-01-29,2023-02-02,Standard Class,Christopher Mullen,Corporate,San Diego,California,West,Furniture,Chairs,Task Chair Standard,913.54,7,0.0,211.0
ORD-2023-00942,2023-01-29,2023-01-31,First Class,Virginia Casey,Consumer,Salt Lake City,Utah,West,Office Supplies,Paper,Copy Paper 5000 Sheets,201.03,5,0.05,52.15
ORD-2023-04667,2023-01-29,2023-02-01,Standard Class,Alexander Zavala,Consumer,St. Louis,Missouri,Central,Office Supplies,Paper,Cardstock 250 Sheets,77.17,3,0.15,29.1
ORD-2023-08719,2023-01-29,2023-02-02,First Class,Dennis Moore,Home Office,Austin,Texas,South,Office Supplies,Paper,Copy Paper 5000 Sheets,170.94,5,0.25,14.25
ORD-2023-04335,2023-01-29,2023-02-02,Standard Class,Gregory Russell,Consumer,Birmingham,Alabama,South,Furniture,Furnishings,Whiteboard 48x36,295.37,3,0.25,30.12
ORD-2023-04522,2023-01-29,2023-02-02,Second Class,Jamie Lindsey,Corporate,Tampa,Florida,South,Technology,Phones,iPhone 15 Pro,2656.27,4,0.25,280.34
ORD-2023-04245,2023-01-30,2023-02-01,Same Day,Donald Mccarthy,Home Office,Dallas,Texas,Central,Technology,Laptops,MacBook Air M3,6604.45,5,0.0,1645.26
ORD-2023-06850,2023-01-30,2023-02-03,Same Day,Danielle Bennett,Consumer,Jacksonville,Florida,East,Furniture,Chairs,Standing Desk Stool,585.2,4,0.2,-6.41
ORD-2023-02514,2023-01-30,2023-02-02,Standard Class,Kelly Kent,Corporate,Atlanta,Georgia,East,Furniture,Bookcases,Metal Storage Shelf,109.64,1,0.2,-10.44
ORD-2023-02977,2023-01-30,2023-02-04,First Class,Maria Figueroa,Home Office,Denver,Colorado,West,Office Supplies,Storage,Drawer Organizer,21.67,1,0.05,5.32
ORD-2023-04573,2023-01-30,2023-02-02,Standard Class,Lisa Fox,Home Office,Birmingham,Alabama,South,Office Supplies,Art Supplies,Marker Set 24-Color,81.1,3,0.15,32.0
ORD-2023-04227,2023-01-31,2023-02-02,Standard Class,Jorge Davis,Corporate,Charlotte,North Carolina,East,Furniture,Furnishings,Whiteboard 48x36,90.96,1,0.25,-7.58
ORD-2023-07129,2023-01-31,2023-02-04,First Class,Johnny Garcia,Consumer,Miami,Florida,East,Technology,Accessories,AirPods Pro,388.93,2,0.3,42.55
ORD-2023-00158,2023-01-31,2023-02-02,Standard Class,Jason Stein,Consumer,Dallas,Texas,Central,Technology,Phones,Samsung Galaxy S24,7903.08,11,0.25,1768.13
ORD-2023-03534,2023-01-31,2023-02-04,Standard Class,Michael Chandler,Consumer,Miami,Florida,East,Furniture,Tables,Compact Writing Desk,176.12,1,0.2,0.7
ORD-2023-08136,2023-01-31,2023-02-03,Standard Class,Madeline Boyle,Consumer,Portland,Oregon,West,Furniture,Furnishings,Filing Cabinet 3-Drawer,1224.54,6,0.0,-40.75
ORD-2023-02572,2023-01-31,2023-02-04,Second Class,Erin Ramirez,Corporate,Indianapolis,Indiana,Central,Office Supplies,Binders,Presentation Binder,99.6,6,0.1,26.41
ORD-2023-08304,2023-01-31,2023-02-04,Standard Class,Sara Park,Consumer,San Francisco,California,West,Office Supplies,Paper,Legal Pads 12-Pack,94.1,4,0.0,16.5
ORD-2023-06113,2023-01-31,2023-02-05,Standard Class,Jennifer Vargas,Consumer,Birmingham,Alabama,South,Technology,Phones,OnePlus 12,1867.73,4,0.2,440.04
ORD-2023-08584,2023-01-31,2023-02-05,Second Class,Frederick Finley,Consumer,Raleigh,North Carolina,South,Office Supplies,Storage,Drawer Organizer,22.24,1,0.0,4.64
ORD-2023-09023,2023-01-31,2023-02-04,Standard Class,Charles Nguyen,Consumer,Detroit,Michigan,Central,Furniture,Bookcases,Glass Display Case,340.34,1,0.0,17.59
ORD-2023-03146,2023-01-31,2023-02-05,Standard Class,Derek Jones,Corporate,Salt Lake City,Utah,West,Office Supplies,Art Supplies,Marker Set 24-Color,36.52,2,0.3,9.52
ORD-2023-08683,2023-02-01,2023-02-05,Standard Class,Mr. Luis Bell,Home Office,Phoenix,Arizona,West,Office Supplies,Storage,Label Maker Pro,108.74,3,0.15,15.6
ORD-2023-06288,2023-02-01,2023-02-04,Standard Class,Carolyn Kane,Corporate,Kansas City,Missouri,Central,Office Supplies,Art Supplies,Pen Set Professional,31.67,1,0.0,6.94
ORD-2023-06627,2023-02-01,2023-02-07,First Class,Daniel Smith,Consumer,Chicago,Illinois,Central,Technology,Monitors,"Samsung Curved 34""",3292.45,7,0.1,535.87
ORD-2023-07788,2023-02-01,2023-02-04,Standard Class,Lisa Hall,Home Office,Chicago,Illinois,Central,Technology,Accessories,USB-C Hub 10-in-1,190.74,5,0.1,18.27
ORD-2023-05701,2023-02-02,2023-02-06,Second Class,Charles Robinson,Home Office,Portland,Oregon,West,Furniture,Furnishings,Filing Cabinet 3-Drawer,179.36,1,0.05,27.33
ORD-2023-02991,2023-02-02,2023-02-06,Standard Class,Sean Cisneros,Corporate,Boston,Massachusetts,East,Technology,Laptops,ThinkPad X1 Carbon,3633.86,4,0.15,186.31
ORD-2023-06279,2023-02-02,2023-02-05,Standard Class,Joshua Ramos DDS,Corporate,Houston,Texas,Central,Office Supplies,Paper,Cardstock 250 Sheets,222.7,8,0.15,53.54
ORD-2023-03680,2023-02-02,2023-02-07,Standard Class,Jennifer Ortiz,Consumer,Las Vegas,Nevada,West,Office Supplies,Binders,3-Ring Binder Set,17.36,1,0.25,2.68
ORD-2023-05238,2023-02-02,2023-02-05,Standard Class,Joseph Rice,Consumer,Denver,Colorado,West,Office Supplies,Art Supplies,Pencil Set Mechanical,52.27,4,0.2,7.57
ORD-2023-06960,2023-02-02,2023-02-05,Standard Class,Andrew Cortez,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,Presentation Binder,93.8,8,0.3,23.08
ORD-2023-05607,2023-02-02,2023-02-07,Standard Class,John Adams,Consumer,Tampa,Florida,South,Furniture,Bookcases,Metal Storage Shelf,130.68,1,0.0,12.35
ORD-2023-05037,2023-02-02,2023-02-04,Standard Class,Rebecca Wood,Consumer,Louisville,Kentucky,South,Office Supplies,Paper,Copy Paper 5000 Sheets,39.79,1,0.15,5.92
ORD-2023-05677,2023-02-02,2023-02-07,Standard Class,Anne Medina,Home Office,Raleigh,North Carolina,South,Technology,Monitors,"ASUS ProArt 27""",1645.86,3,0.0,409.83
ORD-2023-02373,2023-02-02,2023-02-06,Standard Class,Heather Thompson,Consumer,Tampa,Florida,South,Furniture,Furnishings,Whiteboard 48x36,281.85,4,0.4,-26.22
ORD-2023-00863,2023-02-02,2023-02-05,Second Class,Holly Vega,Corporate,Philadelphia,Pennsylvania,East,Technology,Monitors,"LG 4K 32""",1062.98,4,0.25,203.72
ORD-2023-09509,2023-02-03,2023-02-06,Standard Class,Colleen Murray,Consumer,Austin,Texas,South,Furniture,Tables,Conference Table 8ft,792.25,1,0.15,38.64
ORD-2023-03214,2023-02-03,2023-02-09,Same Day,Mr. Antonio Yang,Consumer,Richmond,Virginia,East,Furniture,Bookcases,Glass Display Case,1509.95,5,0.05,279.8
ORD-2023-03826,2023-02-03,2023-02-07,Standard Class,Raymond Harris,Corporate,Austin,Texas,South,Furniture,Bookcases,Floating Wall Shelf Set,578.17,7,0.05,60.48
ORD-2023-00707,2023-02-03,2023-02-06,First Class,Adam Jackson,Home Office,Nashville,Tennessee,South,Office Supplies,Paper,Sticky Notes Bulk Pack,65.33,5,0.3,16.96
ORD-2023-00319,2023-02-03,2023-02-07,Same Day,Stephen Hoffman,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,Report Covers 25-Pack,32.19,2,0.0,5.37
ORD-2023-03177,2023-02-03,2023-02-09,First Class,Stacy Myers,Consumer,Orlando,Florida,South,Office Supplies,Art Supplies,Marker Set 24-Color,28.15,1,0.1,11.8
ORD-2023-04889,2023-02-03,2023-02-05,Standard Class,Anita Pitts,Consumer,Raleigh,North Carolina,South,Technology,Accessories,USB-C Hub 10-in-1,279.02,6,0.1,68.33
ORD-2023-08893,2023-02-03,2023-02-07,Second Class,Isaac Smith,Consumer,Atlanta,Georgia,East,Office Supplies,Storage,Drawer Organizer,28.58,2,0.4,6.13
ORD-2023-01415,2023-02-03,2023-02-04,Same Day,Christopher Pena,Home Office,Sacramento,California,West,Technology,Accessories,USB-C Hub 10-in-1,41.65,1,0.05,8.94
ORD-2023-08290,2023-02-03,2023-02-04,Second Class,Jeremy Miller,Home Office,Boston,Massachusetts,East,Office Supplies,Storage,Tape Dispenser Heavy,15.43,1,0.2,2.24
ORD-2023-04767,2023-02-04,2023-02-10,Second Class,Jeffrey Lyons,Corporate,San Diego,California,West,Office Supplies,Storage,Storage Boxes 12-Pack,111.78,4,0.0,45.02
ORD-2023-07049,2023-02-04,2023-02-07,Second Class,Julia Williamson,Corporate,Richmond,Virginia,East,Technology,Phones,OnePlus 12,1252.54,3,0.3,-51.81
ORD-2023-04425,2023-02-04,2023-02-06,Second Class,Robert Perkins,Consumer,Atlanta,Georgia,East,Office Supplies,Paper,Copy Paper 5000 Sheets,221.56,5,0.0,45.0
ORD-2023-09769,2023-02-04,2023-02-11,First Class,Jeremy Stevens,Corporate,Birmingham,Alabama,South,Technology,Accessories,USB-C Hub 10-in-1,335.92,8,0.2,79.36
ORD-2023-08752,2023-02-04,2023-02-05,Standard Class,Megan Grimes,Corporate,Memphis,Tennessee,South,Technology,Laptops,Dell XPS 15,2194.87,2,0.25,60.14
ORD-2023-01668,2023-02-04,2023-02-07,Standard Class,Alexander Webb,Consumer,Atlanta,Georgia,East,Technology,Accessories,Logitech MX Master,111.04,1,0.0,12.13
ORD-2023-02444,2023-02-04,2023-02-08,Same Day,Alisha Byrd,Home Office,Chicago,Illinois,Central,Technology,Phones,iPhone 15 Pro,2149.68,2,0.0,605.42
ORD-2023-08579,2023-02-05,2023-02-08,Standard Class,Mark Peters,Home Office,Seattle,Washington,West,Office Supplies,Art Supplies,Pen Set Professional,353.98,11,0.0,75.81
ORD-2023-04599,2023-02-05,2023-02-11,Standard Class,Stephen Allen,Consumer,Sacramento,California,West,Technology,Laptops,ThinkPad X1 Carbon,2156.12,2,0.1,158.87
ORD-2023-05699,2023-02-05,2023-02-07,Second Class,Carl Jackson,Consumer,Sacramento,California,West,Office Supplies,Paper,Copy Paper 5000 Sheets,50.07,1,0.0,7.71
ORD-2023-09103,2023-02-05,2023-02-08,Standard Class,Catherine Nguyen,Corporate,Austin,Texas,South,Technology,Accessories,USB-C Hub 10-in-1,50.6,1,0.0,13.85
ORD-2023-02858,2023-02-05,2023-02-10,Second Class,Erika Brown,Consumer,Austin,Texas,South,Technology,Accessories,Logitech MX Master,103.85,1,0.0,22.9
ORD-2023-02091,2023-02-05,2023-02-10,Standard Class,Tara King,Home Office,Minneapolis,Minnesota,Central,Technology,Monitors,"LG 4K 32""",349.59,1,0.15,24.87
ORD-2023-07883,2023-02-05,2023-02-10,First Class,William Edwards,Corporate,Nashville,Tennessee,South,Office Supplies,Paper,Legal Pads 12-Pack,171.61,9,0.1,66.52
ORD-2023-07504,2023-02-05,2023-02-09,Same Day,Adrienne Noble,Consumer,Los Angeles,California,West,Office Supplies,Paper,Cardstock 250 Sheets,132.59,5,0.15,18.87
ORD-2023-02581,2023-02-06,2023-02-12,Standard Class,Brenda Harris,Consumer,Seattle,Washington,West,Furniture,Furnishings,Desk Lamp LED,254.13,7,0.4,-6.26
ORD-2023-00958,2023-02-06,2023-02-10,First Class,Daniel Fox,Consumer,Raleigh,North Carolina,South,Office Supplies,Art Supplies,Pen Set Professional,156.41,5,0.05,44.7
ORD-2023-09223,2023-02-06,2023-02-07,First Class,Jennifer Ray MD,Home Office,Seattle,Washington,West,Furniture,Bookcases,5-Shelf Bookcase Oak,157.22,1,0.2,15.03
ORD-2023-05970,2023-02-06,2023-02-10,Standard Class,Darlene Kelly,Consumer,Orlando,Florida,South,Technology,Phones,Google Pixel 8,1377.77,2,0.05,402.75
ORD-2023-02305,2023-02-06,2023-02-09,Standard Class,Michael Anderson,Home Office,New York,New York,East,Technology,Accessories,Webcam HD 1080p,310.31,5,0.3,-11.1
ORD-2023-04669,2023-02-06,2023-02-09,Standard Class,Lindsey York,Consumer,Raleigh,North Carolina,South,Furniture,Chairs,Task Chair Standard,1288.41,9,0.1,190.76
ORD-2023-05736,2023-02-06,2023-02-12,Standard Class,Jesse Pollard,Consumer,Austin,Texas,South,Office Supplies,Paper,Legal Pads 12-Pack,104.37,6,0.3,9.37
